dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
6492,3.0,704.0,69776.0,123.0,246000000.0,123000000000.0,3.0,1931.0,29.0,2842.0,0.0,0.0,UDP,1.0,4266.0,3339.0,0.0,0.0,0.0,0.0
11515,4.0,34597.0,14782222.0,257.0,428000000.0,257000000000.0,5.0,2385.0,8012.0,663228.0,267.0,1.0,TCP,2.0,105767.0,6030042.0,0.0,0.0,2.0,1.0
29832,5.0,91478.0,85599258.0,435.0,728000000.0,436000000000.0,7.0,4357.0,10255.0,9853152.0,341.0,1.0,UDP,3.0,135559596.0,135758389.0,148.0,386.0,3421.0,1.0
42005,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,8803.0,18898.0,14953872.0,629.0,1.0,TCP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,1.0
9876,6.0,87091.0,92839006.0,193.0,335000000.0,193000000000.0,3.0,1910.0,13526.0,14418716.0,450.0,0.0,UDP,1.0,3582.0,1332.0,0.0,0.0,0.0,0.0
6672,6.0,753.0,73794.0,771.0,715000000.0,772000000000.0,7.0,3443.0,29.0,2842.0,0.0,0.0,ICMP,2.0,87101.0,270431253.0,1.0,1.0,2.0,0.0
30252,2.0,507.0,49686.0,519.0,936000000.0,520000000000.0,5.0,2053.0,29.0,2842.0,0.0,1.0,ICMP,3.0,271105205.0,198457.0,1.0,1.0,2.0,0.0
32493,5.0,86.0,8428.0,88.0,482000000.0,88482000000.0,3.0,20.0,30.0,2940.0,1.0,1.0,ICMP,2.0,12740.0,12824.0,0.0,0.0,0.0,0.0
24840,1.0,393.0,38514.0,403.0,221000000.0,403000000000.0,4.0,2997.0,29.0,2842.0,0.0,1.0,ICMP,2.0,44581.0,41350.0,0.0,0.0,0.0,0.0
9966,3.0,26115.0,27211830.0,83.0,355000000.0,83355000000.0,4.0,1931.0,9427.0,9822934.0,314.0,0.0,UDP,2.0,3649.0,1172.0,0.0,0.0,0.0,1.0
11605,3.0,71239.0,74231038.0,230.0,498000000.0,230000000000.0,4.0,1943.0,9243.0,9631206.0,308.0,0.0,UDP,1.0,4224.0,134772718.0,0.0,3838.0,3838.0,1.0
11725,2.0,103217.0,107552114.0,350.0,710000000.0,351000000000.0,2.0,1943.0,7597.0,7916074.0,253.0,0.0,UDP,4.0,3842.0,3590.0,0.0,0.0,0.0,1.0
24870,2.0,92486.0,96370412.0,332.0,492000000.0,332000000000.0,5.0,2997.0,8813.0,9183146.0,293.0,1.0,ICMP,2.0,94767266.0,1934.0,2444.0,0.0,2444.0,1.0
9936,2.0,16691.0,17392022.0,53.0,380000000.0,53380000000.0,4.0,1931.0,9435.0,9831270.0,314.0,0.0,UDP,2.0,3579.0,1172.0,0.0,0.0,0.0,1.0
29219,3.0,831.0,81944.0,640.0,637000000.0,640000000000.0,7.0,1862.0,29.0,2842.0,0.0,0.0,TCP,1.0,5396.0,3356.0,0.0,0.0,0.0,0.0
18698,4.0,719.0,70482.0,735.0,898000000.0,7350000000000.0,4.0,2053.0,29.0,2842.0,0.0,1.0,UDP,2.0,10496.0,4259.0,0.0,0.0,0.0,1.0
25863,2.0,731.0,71514.0,737.0,817000000.0,7370000000000.0,5.0,1943.0,29.0,2842.0,0.0,1.0,TCP,3.0,15396.0,10516.0,0.0,0.0,0.0,1.0
20408,5.0,1808.0,177664.0,158.0,977000000.0,1580000000000.0,4.0,2053.0,29.0,2842.0,0.0,1.0,UDP,2.0,20496.0,7259.0,0.0,0.0,0.0,1.0
9607,7.0,852.0,83536.0,664.0,636000000.0,6640000000000.0,7.0,1931.0,29.0,2842.0,0.0,0.0,TCP,1.0,5396.0,3356.0,0.0,0.0,0.0,0.0
31704,3.0,821.0,80844.0,636.0,908000000.0,6360000000000.0,3.0,2053.0,29.0,2842.0,0.0,1.0,UDP,2.0,10496.0,4259.0,0.0,0.0,0.0,1.0
16867,4.0,722.0,70702.0,741.0,835000000.0,7410000000000.0,4.0,1943.0,29.0,2842.0,0.0,1.0,TCP,3.0,15396.0,10516.0,0.0,0.0,0.0,1.0
28881,2.0,735.0,71854.0,739.0,831000000.0,7390000000000.0,5.0,2053.0,29.0,2842.0,0.0,1.0,UDP,2.0,20496.0,7259.0,0.0,0.0,0.0,1.0
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,
42005,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,8803.0,18898.0,14953872.0,629.0,1.0,TCP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
2488,1,0,0,0,0,0,2,4,0,0,0,0,TCP,1,2668,856.0,0.0,0.0,0.0,1.0
6492,3,704,69776,123,246000000,123000000000,3,1931,29,2842,0,0,UDP,2,4266,3339.0,0.0,0.0,0.0,0.0
11515,4,34597,14782222,257,428000000,257000000000,5,2385,8012,663228,267,1,ICMP,3,105767,6030042.0,0.0,0.0,2.0,0.0
29832,5,91478,85599258,435,728000000,436000000000,7,4357,10255,9853152,341,1,TCP,4,135559596,135758389.0,148.0,386.0,3421.0,1.0
42005,7,260006,147128002,1881,999000000,1880000000000,12,8803,18898,14953872,629,1,UDP,5,1269981973,990596183.0,20580.0,16577.0,20580.0,1.0
39477,6,1287,136886,123,820000000,123000000000,3,1931,29,2842,0,0,ICMP,2,271137567,135095435.0,1.0,6.0,7.0,0.0
18077,2,928,94512,121,920000000,121000000000,3,1931,29,2842,0,1,TCP,3,4337,245258119.0,0.0,2529.0,2529.0,1.0
20320,2,789,84610,95,440000000,95089000000,4,4440,13601,14498666,453,0,UDP,1,574973645,2586.0,9040.0,0.0,9040.0,0.0
37347,4,26000,2660000,250,800000000,250000000000,3,2242,13531,14424046,451,0,ICMP,4,3539,3199.0,0.0,0.0,0.0,1.0
36013,3,113850,121364100,252,920000000,253000000000,3,1931,13538,14431508,451,0,UDP,5,1269981973,990596183.0,20580.0,16577.0,20580.0,1.0
32351,6,104310,108691020,333,480000000,333000000000,2,1931,9335,9727070,311,0,TCP,1,2668,856.0,0.0,0.0,0.0,0.0
15649,3,61337,63913154,197,180000000,197000000000,3,7916,9208,9594736,306,0,UDP,3,4337,245258119.0,0.0,2529.0,2529.0,1.0
19093,2,134705,143595530,321,320000000,321000000000,5,1931,2900,3091400,96,0,TCP,2,4263,252729226.0,0.0,2589.0,2589.0,0.0
37132,1,117937,122484434,441,200000000,441000000000,5,948,8475,8803574,282,1,UDP,4,356036611,4379.0,6421.0,0.0,6421.0,1.0
24561,4,118,11564,121,490000000,121000000000,12,2822,29,2842,0,0,ICMP,1,142006534,106484.0,1719.0,2.0,1721.0,1.0
18477,5,525,51450,538,360000000,538000000000,6,3024,29,2842,0,1,TCP,3,105767,6030042.0,0.0,0.0,2.0,0.0
17062,7,0,0,0,0,0,2,4,0,0,0,0,UDP,4,3539,3199.0,0.0,0.0,0.0,1.0
17279,1,704,69776,123,250000000,123000000000,3,1931,29,2842,0,0,ICMP,2,271137567,135095435.0,1.0,6.0,7.0,1.0
27073,4,43025,45864650,95,900000000,95089000000,4,4440,13601,14498666,453,0,TCP,5,1269981973,990596183.0,20580.0,16577.0,20580.0,0.0
37983,7,113850,121364100,252,910000000,253000000000,3,1931,13538,14431508,451,0,UDP,1,574973645,2586.0,9040.0,0.0,9040.0,1.0
27004,2,104310,108687894,333,450000000,333000000000,2,1931,9335,9727070,311,0,ICMP,3,4337,245258119.0,0.0,2529.0,2529.0,0.0
19556,3,134705,143595530,321,330000000,321000000000,5,1931,2900,3091400,96,0,TCP,4,356036611,4379.0,6421.0,0.0,6421.0,0.0
13183,5,117937,122484434,441,200000000,441000000000,5,948,8475,8803574,282,1,UDP,1,2668,856.0,0.0,0.0,0.0,1.0
31272,2,1287,136886,123,810000000,123000000000,3,1931,29,2842,0,0,TCP,2,4263,252729226.0,0.0,2589.0,2589.0,1.0
32332,7,928,94512,121,920000000,121000000000,3,1931,29,2842,0,1,ICMP,3,105767,6030042.0,0.0,0.0,2.0,1.0
16018,4,789,84610,95,450000000,95089000000,4,4440,13601,14498666,453,0,UDP,2,4266,3339.0,0.0,0.0,0.0,0.0
13285,3,26000,2660000,250,810000000,250000000000,3,2242,13531,14424046,451,0,TCP,3,4337,245258119.0,0.0,2529.0,2529.0,1.0
37986,2,61337,63913154,197,180000000,197000000000,3,7916,9208,9594736,306,0,UDP,4,356036611,4379.0,6421.0,0.0,6421.0,0.0
25267,6,113850,121364100,252,910000000,253000000000,3,1931,13538,14431508,451,0,ICMP,1,142006534,106484.0,1719.0,2.0,1721.0,0.0
17073,4,104310,108687894,333,450000000,333000000000,2,1931,9335,9727070,311,0,TCP,2,4263,252729226.0,0.0,2589.0,2589.0,1.0
25176,7,134705,143595530,321,320000000,321000000000,5,1931,2900,3091400,96,0,UDP,3,105767,6030042.0,0.0,0.0,2.0,1.0
24092,5,117937,122484434,441,200000000,441000000000,5,948,8475,8803574,282,1,ICMP,4,356036611,4379.0,6421.0,0.0,6421.0,0.0
19077,3,118,11564,121,490000000,121000000000,12,2822,29,2842,0,0,TCP,5,1269981973,990596183.0,20580.0,16577.0,20580.0,1.0
14562,2,525,51450,538,360000000,538000000000,6,3024,29,2842,0,1,UDP,1,574973645,2586.0,9040.0,0.0,9040.0,0.0
11179,7,704,69776,123,250000000,123000000000,3,1931,29,2842,0,0,ICMP,2,271137567,135095435.0,1.0,6.0,7.0,0.0
18079,4,43025,45864650,95,900000000,95089000000,4,4440,13601,14498666,453,0,TCP,3,105767,6030042.0,0.0,0.0,2.0,1.0
20320,6,928,94512,121,920000000,121000000000,3,1931,29,2842,0,1,UDP,4,3539,3199.0,0.0,0.0,0.0,0.0
13187,1,26000,2660000,250,810000000,250000000000,3,2242,13531,14424046,451,0,ICMP,1,142006534,106484.0,1719.0,2.0,1721.0,1.0
32093,2,104310,108687894,333,450000000,333000000000,2,1931,9335,9727070,311,0,TCP,2,4263,252729226.0,0.0,2589.0,2589.0,1.0
14077,5,134705,143595530,321,320000000,321000000000,5,1931,2900,3091400,96,0,UDP,3,105767,6030042.0,0.0,0.0,2.0,0.0
25267,7,117937,122484434,441,200000000,441000000000,5,948,8475,8803574,282,1,ICMP,2,271137567,135095435.0,1.0,6.0,7.0,1.0
18079,3,118,11564,121,490000000,121000000000,12,2822,29,2842,0,0,TCP,4,356036611,4379.0,6421.0,0.0,6421.0,1.0
31392,2,525,51450,538,360000000,538000000000,6,3024,29,2842,0,1,UDP,1,5749736,,,,,
3172,2.0,898.0,82618.0,852.0,244000000.0,85200000000.0,7.0,2231.0,14.0,1290.0,1.0,0.0,ICMP,3.0,14306744.0,14306744.0,3.0,3.0,6.0,0.0
4200,3.0,735.0,71730.0,780.0,72000000.0,7800000000.0,5.0,2490.0,15.0,1368.0,1.0,0.0,ICMP,4.0,14306744.0,14306744.0,3.0,3.0,6.0,1.0
1899,6.0,637.0,61962.0,735.0,90000000.0,7350000000.0,6.0,2511.0,10.0,935.0,0.0,1.0,UDP,3.0,3446.0,24444568.0,0.0,3839.0,3839.0,1.0
2794,1.0,866.0,84618.0,890.0,240000000.0,8900000000.0,4.0,2186.0,21.0,1891.0,1.0,1.0,ICMP,4.0,135740903.0,271199323.0,1.0,1.0,2.0,0.0
4198,4.0,735.0,71730.0,780.0,72000000.0,7800000000.0,5.0,2490.0,15.0,1368.0,1.0,0.0,ICMP,3.0,14306744.0,14306744.0,3.0,3.0,6.0,1.0
2972,7.0,869.0,85162.0,890.0,257000000.0,890000000000.0,6.0,1857.0,30.0,2940.0,1.0,1.0,ICMP,3.0,153647752.0,108220.0,2446.0,1.0,2447.0,0.0
1142,5.0,742.0,72430.0,753.0,83000000.0,7530000000.0,4.0,2186.0,17.0,1541.0,1.0,0.0,ICMP,4.0,135740903.0,271199323.0,1.0,1.0,2.0,1.0
3172,1.0,892.0,84618.0,890.0,244000000.0,8900000000.0,4.0,2186.0,21.0,1891.0,1.0,1.0,ICMP,3.0,135740903.0,271199323.0,1.0,1.0,2.0,0.0
1127,4.0,901.0,88162.0,890.0,265000000.0,890000000000.0,3.0,1306.0,13475.0,14364350.0,449.0,0.0,UDP,3.0,3446.0,24444568.0,0.0,3839.0,3839.0,1.0
1217,5.0,1036.0,110470.0,230.0,656000000.0,231000000000.0,3.0,2242.0,13301.0,14178866.0,443.0,0.0,UDP,4.0,4103.0,3697.0,0.0,0.0,0.0,0.0
2799,6.0,2947.0,314171.0,65.0,668000000.0,65668000000.0,3.0,4440.0,13309.0,14187394.0,443.0,0.0,UDP,3.0,4295.0,235771709.0,0.0,5379.0,5379.0,1.0
3041,2.0,1657.0,172680.0,61.0,681000000.0,61681000000.0,11.0,4920.0,8334.0,8684028.0,277.0,1.0,ICMP,3.0,183889300.0,135598866.0,4646.0,2.0,4648.0,0.0
3399,1.0,6133.0,639131.0,197.0,184000000.0,197000000000.0,3.0,7916.0,9208.0,9594736.0,306.0,0.0,UDP,1.0,5268.0,278546882.0,0.0,0.0,0.0,0.0
3549,7.0,10374.0,1081012.0,347.0,415000000.0,347000000000.0,2.0,7916.0,8196.0,8540232.0,273.0,0.0,UDP,1.0,5375.0,278546882.0,0.0,0.0,0.0,1.0
1014,3.0,8214.0,855992.0,263.0,346000000.0,263000000000.0,4.0,1931.0,9245.0,9633290.0,308.0,0.0,UDP,2.0,3649.0,1242.0,0.0,0.0,0.0,1.0
1145,6.0,2496.0,260093.0,80.0,484000000.0,80484000000.0,5.0,1943.0,9242.0,9630164.0,308.0,0.0,UDP,1.0,3775.0,1242.0,0.0,0.0,0.0,0.0
...,,,,,,,,,,,,,,,,,,,,
99999,2.0,3996.0,391792.0,400.0,400000000.0,40000000000.0,5.0,2490.0,800.0,720000.0,1.0,0.0,ICMP,3.0,14306744.0,14306744.0,3.0,3.0,6.0,1.0
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,ICMP,3.0,2668.0,856.0,0.0,0.0,0.0,1.0
6492,3.0,704.0,69776.0,123.0,246000000.0,123000000000.0,3.0,1931.0,29.0,2842.0,0.0,0.0,UDP,3.0,4266.0,3339.0,0.0,0.0,0.0,0.0
11515,4.0,34597.0,14782222.0,257.0,428000000.0,257000000000.0,5.0,2385.0,8012.0,663228.0,267.0,1.0,TCP,2.0,105767.0,6030042.0,0.0,0.0,2.0,1.0
29832,5.0,91478.0,85599258.0,435.0,728000000.0,436000000000.0,7.0,4357.0,10255.0,9853152.0,341.0,1.0,ICMP,1.0,135559596.0,135758389.0,148.0,386.0,3421.0,0.0
42005,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,8803.0,18898.0,14953872.0,629.0,1.0,UDP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,1.0
30822,4.0,311.0,30478.0,319.0,773000000.0,320000000000.0,7.0,2063.0,29.0,2842.0,0.0,1.0,ICMP,3.0,270734129.0,271127753.0,0.0,0.0,0.0,0.0
9816,5.0,59904.0,63857664.0,132.0,876000000.0,133000000000.0,3.0,1109.0,13542.0,14435772.0,451.0,0.0,UDP,3.0,3404.0,40094556.0,0.0,3836.0,3836.0,0.0
5682,4.0,490.0,48020.0,501.0,858000000.0,502000000000.0,9.0,1264.0,29.0,2842.0,0.0,0.0,ICMP,3.0,44103.0,40888.0,0.0,0.0,0.0,0.0
33633,3.0,447.0,43806.0,458.0,328000000.0,458000000000.0,11.0,3024.0,30.0,2940.0,1.0,1.0,ICMP,2.0,5437.0,1382.0,0.0,0.0,0.0,0.0
11365,1.0,18306.0,19514196.0,40.0,713000000.0,40713000000.0,3.0,1790.0,13529.0,14421914.0,450.0,0.0,UDP,3.0,4043.0,232676157.0,0.0,14134.0,14134.0,0.0
3429,3.0,54763.0,57063046.0,177.0,364000000.0,177000000000.0,5.0,7916.0,8932.0,9307144.0,297.0,0.0,UDP,1.0,4652.0,143927708.0,0.0,296.0,296.0,1.0
11545,4.0,84408.0,87953136.0,270.0,865000000.0,271000000000.0,6.0,1943.0,9334.0,9726028.0,311.0,0.0,UDP,4.0,3735.0,3413.0,0.0,0.0,0.0,1.0
2889,4.0,114553.0,119364226.0,407.0,81000000.0,407000000000.0,2.0,4440.0,8167.0,8510014.0,272.0,0.0,UDP,3.0,261918629.0,4449.0,2254.0,0.0,2254.0,1.0
41343,7.0,70561.0,4092538.0,238.0,41000000.0,238000000000.0,5.0,8050.0,8363.0,485054.0,278.0,1.0,TCP,3.0,8412803.0,9108091.0,244.0,262.0,506.0,1.0
9906,3.0,7253.0,7557626.0,23.0,349000000.0,23349000000.0,4.0,1931.0,0.0,0.0,0.0,0.0,UDP,2.0,3792.0,147627460.0,0.0,6467.0,6467.0,1.0
10862,1.0,1313.0,1335449.0,30.0,527000000.0,30527000000.0,5.0,2517.0,10.0,979.0,0.0,0.0,ICMP,3.0,7902.0,5199.0,0.0,0.0,0.0,0.0
26301,3.0,3264.0,3298592.0,78.0,547000000.0,78547000000.0,7.0,1812.0,5.0,457.0,0.0,1.0,TCP,1.0,4346.0,1568.0,0.0,0.0,0.0,1.0
25459,4.0,16124.0,16553059.0,81.0,878000000.0,81878000000.0,3.0,3169.0,8.0,739.0,0.0,0.0,UDP,3.0,3189.0,3166.0,0.0,0.0,0.0,0.0
14892,2.0,991.0,1017133.0,14.0,477000000.0,14477000000.0,4.0,1712.0,10.0,979.0,0.0,1.0,ICMP,2.0,3297.0,3292.0,0.0,0.0,0.0,1.0
39084,5.0,9076.0,9371937.0,72.0,862000000.0,72862000000.0,4.0,2065.0,7.0,638.0,1.0,0.0,TCP,4.0,5297.0,5282.0,0.0,0.0,0.0,0.0
25151,1.0,1662.0,1706919.0,54.0,873000000.0,54873000000.0,6.0,2799.0,11.0,1058.0,1.0,1.0,UDP,3.0,4348.0,4325.0,0.0,0.0,0.0,1.0
17063,4.0,2558.0,2625451.0,50.0,613000000.0,50613000000.0,3.0,2611.0,10.0,979.0,0.0,0.0,TCP,2.0,5204.0,5189.0,0.0,0.0,0.0,0.0
30774,2.0,1286.0,1318078.0,18.0,534000000.0,18534000000.0,5.0,3156.0,11.0,1058.0,1.0,1.0,UDP,4.0,3193.0,3170.0,0.0,0.0,0.0,1.0
37379,7.0,1220.0,1245993.0,25.0,432000000.0,25432000000.0,7.0,3187.0,5.0,457.0,0.0,0.0,TCP,3.0,4349.0,4334.0,0.0,0.0,0.0,0.0
...,,,,,,,,,,,,,,,,,,,,
39946,4.0,3920.0,4009073.0,67.0,831000000.0,67831000000.0,2.0,4490.0,5.0,457.0,0.0,1.0,ICMP,2.0,5202.0,5187.0,0.0,0.0,0.0,1.0
4962,3.0,4.0,4006.0,0.0,0.0,0.0,1.0,4.0,4.0,4006.0,0.0,0.0,UDP,3.0,2668.0,856.0,0.0,0.0,0.0,0.0
30187,7.0,7.0,7000.0,0.0,0.0,0.0,1.0,4.0,7.0,7000.0,0.0,0.0,TCP,2.0,105767.0,6030042.0,0.0,0.0,2.0,1.0
37881,2.0,3.0,3000.0,0.0,0.0,0.0,1.0,4.0,3.0,3000.0,0.0,0.0,ICMP,1.0,135559596.0,135758389.0,148.0,386.0,3421.0,0.0
42003,1.0,2.0,2000.0,0.0,0.0,0.0,1.0,4.0,2.0,2000.0,0.0,0.0,UDP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,1.0
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,UDP,1.0,2668.0,856.0,0.0,0.0,0.0,0.0
6492,3.0,704.0,69776.0,123.0,246000000.0,123000000000.0,3.0,1931.0,29.0,2842.0,0.0,1.0,ICMP,3.0,4266.0,3339.0,0.0,0.0,0.0,1.0
11515,4.0,34597.0,14782222.0,257.0,428000000.0,257000000000.0,5.0,2385.0,8012.0,663228.0,267.0,0.0,UDP,2.0,105767.0,6030042.0,0.0,0.0,2.0,1.0
29832,5.0,91478.0,85599258.0,435.0,728000000.0,436000000000.0,7.0,4357.0,10255.0,9853152.0,341.0,1.0,ICMP,5.0,135559596.0,135758389.0,148.0,386.0,3421.0,0.0
42005,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,8803.0,18898.0,14953872.0,629.0,0.0,UDP,1.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
11275,4.0,89983.0,95921878.0,199.0,289000000.0,199000000000.0,6.0,1306.0,13475.0,14364350.0,449.0,0.0,UDP,3.0,3572.0,97159350.0,0.0,7756.0,7756.0,1.0
31275,2.0,790.0,77420.0,822.0,981000000.0,823000000000.0,3.0,2063.0,27.0,2646.0,0.0,1.0,ICMP,1.0,106006.0,135561972.0,0.0,0.0,0.0,0.0
2608,2.0,30216.0,32210256.0,67.0,161000000.0,67161000000.0,5.0,2375.0,13442.0,14329172.0,448.0,0.0,UDP,1.0,3794.0,80275530.0,0.0,3841.0,3841.0,1.0
3129,5.0,34466.0,36740756.0,73.0,336000000.0,73336000000.0,3.0,6846.0,13492.0,14382472.0,449.0,0.0,UDP,2.0,50562604.0,1438.0,7377.0,0.0,7377.0,1.0
29922,1.0,986.0,96628.0,920.0,161000000.0,920000000000.0,5.0,2053.0,58.0,5684.0,1.0,1.0,ICMP,1.0,135564725.0,100768.0,1.0,1.0,2.0,0.0
32853,2.0,101484.0,105746328.0,298.0,383000000.0,298000000000.0,11.0,2364.0,10298.0,10730516.0,343.0,1.0,ICMP,3.0,92827.0,105896227.0,1.0,2851.0,2852.0,1.0
11545,2.0,52661.0,54872762.0,170.0,694000000.0,171000000000.0,4.0,1943.0,9320.0,9711440.0,310.0,0.0,UDP,1.0,3845.0,1242.0,0.0,0.0,0.0,0.0
27107,7.0,109632.0,114236544.0,371.0,201000000.0,371000000000.0,4.0,948.0,9003.0,9381126.0,300.0,1.0,ICMP,1.0,4625.0,1402.0,0.0,0.0,0.0,1.0
27738,7.0,75015.0,78165630.0,270.0,480000000.0,270000000000.0,4.0,2790.0,9040.0,9419680.0,301.0,1.0,ICMP,1.0,5885.0,78247700.0,0.0,2505.0,2505.0,0.0
30651,3.0,97086.0,101163612.0,353.0,23000000.0,353000000000.0,7.0,4920.0,8190.0,8533980.0,273.0,1.0,ICMP,2.0,6003.0,1632.0,0.0,0.0,0.0,1.0
...,,,,,,,,,,,,,,,,,,,,
39997,4.0,21337.0,22373968.0,126.0,84000000.0,12684000000.0,2.0,3495.0,10745.0,11267220.0,382.0,0.0,UDP,3.0,38617.0,2156.0,0.0,0.0,0.0,0.0
40003,3.0,11805.0,12506790.0,95.0,72000000.0,95000000000.0,4.0,1944.0,5106.0,5415240.0,252.0,1.0,ICMP,1.0,1739.0,1235.0,0.0,0.0,0.0,1.0
100000,7.0,1187.0,121807.0,7.0,9000000.0,7000000000.0,2.0,2045.0,8.0,744.0,0.0,1.0,ICMP,1.0,1034.0,1117.0,0.0,0.0,0.0,1.0
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,UDP,1.0,2668.0,856.0,0.0,0.0,0.0,0.0
6492,3.0,704.0,69776.0,123.0,246000000.0,123000000000.0,3.0,1931.0,29.0,2842.0,0.0,0.0,UDP,2.0,4266.0,3339.0,0.0,0.0,0.0,0.0
11515,4.0,34597.0,14782222.0,257.0,428000000.0,257000000000.0,5.0,2385.0,8012.0,663228.0,267.0,1.0,ICMP,3.0,105767.0,6030042.0,0.0,0.0,2.0,0.0
29832,5.0,91478.0,85599258.0,435.0,728000000.0,436000000000.0,7.0,4357.0,10255.0,9853152.0,341.0,1.0,TCP,4.0,135559596.0,135758389.0,148.0,386.0,3421.0,1.0
42005,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,8803.0,18898.0,14953872.0,629.0,1.0,UDP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,1.0
13989,2.0,8.0,7196.0,9.0,76000000.0,976000000.0,3.0,3.0,2.0,2598.0,0.0,0.0,UDP,2.0,4.0,3.0,0.0,0.0,0.0,0.0
25981,2.0,204.0,20024.0,56.0,42000000.0,5642000000.0,2.0,13.0,102.0,10012.0,0.0,0.0,UDP,3.0,2.0,1.0,0.0,0.0,0.0,0.0
33467,3.0,3941.0,386776.0,140.0,90000000.0,14090000000.0,4.0,16.0,985.0,96788.0,0.0,1.0,TCP,4.0,37.0,45.0,0.0,0.0,0.0,1.0
41009,4.0,2086.0,203568.0,75.0,60000000.0,75000000000.0,2.0,7.0,1043.0,101784.0,0.0,1.0,TCP,2.0,10.0,20.0,0.0,0.0,0.0,1.0
23991,3.0,9.0,8796.0,11.0,86000000.0,1186000000.0,2.0,4.0,2.0,4398.0,0.0,0.0,UDP,3.0,9.0,3.0,0.0,0.0,0.0,0.0
18245,4.0,17.0,16296.0,21.0,16000000.0,2116000000.0,3.0,3.0,5.0,5432.0,0.0,0.0,UDP,4.0,14.0,7.0,0.0,0.0,0.0,0.0
35278,1.0,4.0,3976.0,5.0,40000000.0,540000000.0,2.0,2.0,2.0,1988.0,0.0,0.0,UDP,1.0,3.0,1.0,0.0,0.0,0.0,0.0
38587,2.0,7.0,6696.0,8.0,64000000.0,864000000.0,2.0,3.0,2.0,3348.0,0.0,0.0,UDP,2.0,5.0,2.0,0.0,0.0,0.0,0.0
40399,1.0,3.0,2976.0,4.0,30000000.0,430000000.0,2.0,2.0,1.0,1488.0,0.0,0.0,UDP,1.0,2.0,1.0,0.0,0.0,0.0,0.0
...,,,,,,,,,,,,,,,,,,,,
